system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
179,204.0,8148.0,4474.0,3366.0,8240.0,7816.0,7616.0,7903.0,7651.0,7727.0,8624.0,7812.0,10478.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,364.0,20200114T101259_20200114T101254_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
180,120.0,951.0,814.0,821.0,934.0,1030.0,968.0,1107.0,1047.0,1076.0,1130.0,1114.0,3527.0,9.0,0.0,0.0,0.0,2048.0,8.0,97.0,105.0,99.0,917.0,20200112T102401_20200112T102409_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
181,180.0,595.0,253.0,214.0,371.0,261.0,216.0,268.0,215.0,191.0,221.0,236.0,352.0,0.0,0.0,0.0,0.0,0.0,6.0,38.0,27.0,22.0,935.0,20200119T101331_20200119T101401_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
182,246.0,4925.0,3161.0,2797.0,3946.0,3584.0,3366.0,3765.0,4256.0,4527.0,4228.0,4679.0,6081.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1694.0,20200610T102031_20200610T102029_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
183,132.0,1905.0,1865.0,1610.0,2372.0,2048.0,1830.0,2060.0,2262.0,2398.0,2742.0,2510.0,3863.0,33.0,0.0,0.0,0.0,0.0,8.0,241.0,209.0,186.0,1221.0,20200203T101129_20200203T101125_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
184,204.0,11019.0,6323.0,5679.0,9992.0,9632.0,9656.0,9851.0,9621.0,9574.0,9776.0,9436.0,12338.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,473.0,20200329T101021_20200329T101346_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
185,144.0,751.0,880.0,824.0,774.0,678.0,493.0,707.0,719.0,732.0,914.0,741.0,1052.0,0.0,0.0,0.0,0.0,1024.0,6.0,79.0,69.0,51.0,499.0,20200228T101021_20200228T101400_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
186,144.0,774.0,1041.0,927.0,957.0,823.0,579.0,942.0,865.0,894.0,1144.0,873.0,1075.0,0.0,0.0,0.0,0.0,1024.0,6.0,98.0,84.0,59.0,502.0,20200228T101021_20200228T101400_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
187,204.0,11217.0,6372.0,5789.0,9968.0,9560.0,9664.0,9890.0,9665.0,9630.0,9832.0,9568.0,12650.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,470.0,20200329T101021_20200329T101346_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
188,240.0,4459.0,3327.0,2882.0,4082.0,3696.0,3452.0,4041.0,4513.0,4727.0,4344.0,4828.0,5662.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1697.0,20200610T102031_20200610T102029_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
189,204.0,8308.0,4525.0,3379.0,8312.0,7856.0,7668.0,7895.0,7749.0,7803.0,8632.0,7884.0,10437.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,363.0,20200114T101259_20200114T101254_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
