system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,WVP,id,lake,lat,lon,.geo
450,90.0,6171.0,4840.0,4691.0,4685.0,4428.0,4764.0,5239.0,5427.0,5487.0,4532.0,5560.0,6920.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,718.0,20220215T102019_20220215T102018_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
451,96.0,12428.0,3346.0,3586.0,12328.0,11456.0,10776.0,10578.0,10009.0,9455.0,10440.0,9136.0,16676.0,65.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,864.0,20220210T102151_20220210T102159_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
452,222.0,11523.0,7340.0,6194.0,11208.0,11536.0,11624.0,12252.0,11822.0,11761.0,12032.0,11721.0,16262.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,975.0,20220620T102041_20220620T102035_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
453,138.0,9712.0,7770.0,7086.0,9376.0,8752.0,8480.0,9003.0,8802.0,8917.0,8704.0,8855.0,11827.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,3057.0,20220722T100559_20220722T101518_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
454,222.0,11303.0,7308.0,6143.0,11304.0,11680.0,11704.0,12227.0,11813.0,11859.0,12152.0,11769.0,16266.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,969.0,20220620T102041_20220620T102035_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
455,72.0,7344.0,4541.0,4116.0,6772.0,6524.0,6480.0,6677.0,6654.0,6558.0,6788.0,6509.0,8565.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,451.0,20221104T101211_20221104T101209_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
456,78.0,10287.0,3995.0,3659.0,9312.0,8872.0,8664.0,8913.0,8605.0,8437.0,8784.0,8331.0,10368.0,0.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,650.0,20220217T101101_20220217T101101_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
457,96.0,11710.0,3347.0,3564.0,12008.0,11272.0,10600.0,10385.0,9844.0,9352.0,10352.0,8981.0,16602.0,65.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,892.0,20220210T102151_20220210T102159_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
458,132.0,3790.0,3199.0,3110.0,3792.0,3706.0,3822.0,3790.0,3914.0,4074.0,4320.0,4154.0,2588.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,,20220131T102251_20220131T102247_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
459,60.0,7415.0,3936.0,3098.0,6860.0,6308.0,5996.0,6145.0,5929.0,5767.0,5964.0,5582.0,6517.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,548.0,20221117T102311_20221117T102350_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
460,120.0,8762.0,5633.0,5053.0,8512.0,7596.0,7460.0,7786.0,7546.0,7276.0,7508.0,7238.0,10110.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1250.0,20221124T101341_20221124T101335_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
461,204.0,6249.0,3311.0,2634.0,5604.0,5288.0,5412.0,5697.0,5589.0,5645.0,5396.0,5662.0,8466.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,1080.0,20220101T102431_20220101T102430_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
462,54.0,4248.0,2621.0,2244.0,3938.0,3358.0,3306.0,3242.0,3201.0,3173.0,3196.0,3144.0,2396.0,75.0,0.0,0.0,0.0,0.0,8.0,255.0,240.0,659.0,20221222T102339_20221222T102340_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
463,120.0,1387.0,1353.0,1256.0,1408.0,1366.0,1268.0,1270.0,1349.0,1432.0,1510.0,1469.0,1763.0,0.0,0.0,0.0,0.0,0.0,10.0,42.0,38.0,1039.0,20220523T100559_20220523T100554_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
464,60.0,7175.0,3865.0,2992.0,6888.0,6304.0,6008.0,5951.0,5817.0,5680.0,5980.0,5504.0,5067.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,359.0,20221117T102311_20221117T102350_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
465,204.0,8074.0,3391.0,2467.0,7140.0,5995.0,5568.0,5281.0,5046.0,4835.0,5384.0,4733.0,4422.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,399.0,20220111T102411_20220111T102424_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
466,72.0,7595.0,4608.0,4152.0,6988.0,6644.0,6548.0,6891.0,6760.0,6617.0,6884.0,6567.0,8824.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,481.0,20221104T101211_20221104T101209_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
467,204.0,5904.0,3309.0,2630.0,5348.0,5096.0,5220.0,5591.0,5554.0,5629.0,5292.0,5631.0,8459.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,1069.0,20220101T102431_20220101T102430_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
468,636.0,21278.0,4130.0,3815.0,18112.0,16032.0,14464.0,14906.0,13852.0,13289.0,13328.0,12528.0,16209.0,65.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,898.0,20220819T101611_20220819T101610_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
469,54.0,4196.0,2611.0,2239.0,3944.0,3332.0,3308.0,3285.0,3202.0,3170.0,3182.0,3130.0,2848.0,71.0,0.0,0.0,0.0,0.0,8.0,255.0,237.0,962.0,20221222T102339_20221222T102340_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
470,60.0,7664.0,2760.0,3013.0,7172.0,6956.0,6932.0,7119.0,7008.0,6894.0,7220.0,6729.0,9402.0,65.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,439.0,20220220T102051_20220220T102046_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
471,222.0,17910.0,8107.0,7004.0,16560.0,14512.0,13376.0,13489.0,12692.0,12301.0,13040.0,12049.0,18018.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1159.0,20220501T101601_20220501T101714_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
472,630.0,19841.0,4125.0,3807.0,17392.0,15432.0,14040.0,14508.0,13547.0,13029.0,13072.0,12282.0,15674.0,65.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,899.0,20220819T101611_20220819T101610_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
473,60.0,4491.0,3215.0,3012.0,4340.0,3778.0,3648.0,3713.0,3630.0,3585.0,3754.0,3507.0,4218.0,95.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,538.0,20221209T101319_20221209T101321_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
474,78.0,10438.0,3984.0,3684.0,9560.0,9032.0,8768.0,9146.0,8738.0,8549.0,8824.0,8368.0,12684.0,0.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,930.0,20220217T101101_20220217T101101_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
475,204.0,6891.0,3315.0,2626.0,5988.0,5504.0,5528.0,5776.0,5642.0,5699.0,5428.0,5701.0,8200.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,1045.0,20220101T102431_20220101T102430_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
476,216.0,13056.0,7596.0,6549.0,12768.0,11704.0,11176.0,10979.0,10641.0,10534.0,11440.0,10561.0,13057.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,505.0,20220501T101601_20220501T101714_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
477,222.0,12848.0,7673.0,6548.0,13000.0,11848.0,11280.0,11252.0,10795.0,10600.0,11544.0,10522.0,14944.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,704.0,20220501T101601_20220501T101714_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
478,252.0,11682.0,6900.0,5784.0,10464.0,9864.0,9544.0,9836.0,9411.0,9311.0,8944.0,8912.0,13835.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,2218.0,20220913T101629_20220913T101628_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
479,156.0,2916.0,2223.0,2053.0,2896.0,2790.0,2634.0,2772.0,2865.0,2898.0,3068.0,2951.0,4563.0,65.0,0.0,0.0,0.0,0.0,8.0,193.0,182.0,865.0,20220413T100549_20220413T101101_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
480,204.0,6565.0,3311.0,2622.0,5732.0,5292.0,5324.0,5629.0,5586.0,5656.0,5312.0,5653.0,7805.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,958.0,20220101T102431_20220101T102430_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
481,72.0,9886.0,4188.0,4497.0,9576.0,9176.0,8752.0,9079.0,8797.0,8609.0,9016.0,8316.0,14354.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,713.0,20221202T102309_20221202T102311_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
482,222.0,17989.0,8157.0,6884.0,16448.0,14408.0,13256.0,13728.0,12826.0,12386.0,12944.0,12013.0,18071.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1055.0,20220501T101601_20220501T101714_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
483,60.0,7657.0,2690.0,2810.0,7156.0,6944.0,6888.0,6634.0,6698.0,6725.0,7180.0,6709.0,4017.0,65.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,,20220220T102051_20220220T102046_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
484,90.0,13608.0,7302.0,5462.0,12160.0,11256.0,10920.0,11746.0,11165.0,10882.0,10432.0,10686.0,15272.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,3075.0,20220707T100611_20220707T100651_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
485,60.0,4719.0,3379.0,3147.0,4424.0,3854.0,3786.0,3910.0,3766.0,3757.0,3810.0,3629.0,4450.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,548.0,20221209T101319_20221209T101321_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
486,132.0,3903.0,3289.0,3210.0,3742.0,3676.0,3790.0,3858.0,4006.0,4135.0,4312.0,4235.0,2632.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,,20220131T102251_20220131T102247_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
487,90.0,13638.0,7256.0,5332.0,12536.0,11544.0,11160.0,11354.0,10948.0,10779.0,10600.0,10596.0,10527.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,2056.0,20220707T100611_20220707T100651_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
488,204.0,3976.0,2257.0,1768.0,3924.0,3308.0,3234.0,3397.0,3348.0,3347.0,3376.0,3331.0,4459.0,100.0,0.0,0.0,0.0,2048.0,9.0,255.0,255.0,935.0,20220123T101219_20220123T101218_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
489,186.0,12490.0,5599.0,4435.0,11592.0,10584.0,10032.0,10831.0,9948.0,9709.0,9608.0,9270.0,16946.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,2837.0,20220801T100559_20220801T101518_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
490,204.0,3896.0,2213.0,1777.0,3968.0,3294.0,3308.0,3347.0,3309.0,3335.0,3408.0,3287.0,4514.0,100.0,0.0,0.0,0.0,2048.0,9.0,255.0,255.0,954.0,20220123T101219_20220123T101218_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
491,120.0,11046.0,6986.0,5420.0,10744.0,10328.0,10568.0,10637.0,10312.0,10112.0,10152.0,9912.0,10313.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,756.0,20220126T102209_20220126T102209_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
492,252.0,9655.0,6817.0,5668.0,9416.0,9184.0,9104.0,9199.0,8922.0,8932.0,8712.0,8638.0,10883.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1921.0,20220913T101629_20220913T101628_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
493,120.0,10967.0,7176.0,5691.0,10448.0,10032.0,10360.0,10891.0,10609.0,10400.0,10016.0,10231.0,11316.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,852.0,20220126T102209_20220126T102209_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
494,636.0,765.0,4339.0,4132.0,29392.0,23696.0,19888.0,19863.0,17547.0,16245.0,16576.0,14807.0,20647.0,65.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,2276.0,20220819T101611_20220819T101610_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
495,186.0,12124.0,5512.0,4216.0,11344.0,10480.0,9952.0,10231.0,9643.0,9596.0,9584.0,9253.0,11590.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1385.0,20220801T100559_20220801T101518_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
496,60.0,5630.0,2439.0,1907.0,5060.0,4636.0,4544.0,4659.0,4520.0,4498.0,4540.0,4456.0,3909.0,50.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,428.0,20221224T101431_20221224T101430_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
497,636.0,2194.0,4360.0,4190.0,30240.0,24336.0,20352.0,20428.0,17878.0,16418.0,16768.0,14987.0,20705.0,65.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,2621.0,20220819T101611_20220819T101610_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
498,60.0,5568.0,2417.0,1878.0,5100.0,4620.0,4556.0,4618.0,4479.0,4459.0,4592.0,4415.0,3824.0,50.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,433.0,20221224T101431_20221224T101430_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
499,60.0,6802.0,3122.0,3167.0,6836.0,6420.0,6368.0,6569.0,6541.0,6463.0,6884.0,6419.0,8652.0,65.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,408.0,20221119T101229_20221119T101223_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
